block_number,tx_hash,log_index,exchange,takerOrderHash,takerOrderMaker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled
74999000,0x00baa7b9ecc8571dad0dd74bbc3452ef6a4df4f630f0500428ccac17bf66179a,333,CTFExchange,0xd4772604cfe8f76fb97c5c54eb052899a999c9cf3b0f5cc64782e1eb71902fc2,0xf2fd22084c260a01adeefb1e23921333b00a4ec0,72213402545998769711123636766651921655153165755936317649722665600548281920234,0,10000000,5500000
74999000,0x2540a44237b79fdfb63947f91cdc197b3e18104abb0365235b1af02db11d68d3,347,CTFExchange,0x69960e95596e1ee1d5205806c1a98de1576586fa7f4b86166507a784b5b426c0,0x14a056c698f46d181d1e650e7a7a0f7d1d8a22bb,0,113978805798102557265452348965535499887600425153284104746797977930434676866992,22500000,90000000
74999000,0x0454434780ecc574d73c7765ce283fc72ce9be63ccf5c7b0ac78fc74531e907c,356,CTFExchange,0x54916fd2ef48b03816a2857f2edfe84aeb5fee968331afef76780d7cd84d5172,0x3bed3e9877d3a328906cd5ac1884236003624eb5,46779277213599126230120558346857483305790254031083044485517146560119899542406,0,147360000,1473600
74999001,0xeedc542fa7c2a8b95d83663f953fcee1ac11dda5e34e831c8c22f7492f3aa3d3,464,CTFExchange,0x670336e5572b78572776d2a2cb177d523e806d87a2011d35517f6ad551545590,0x5fa594afd333b52a30fdbfa156f76b894481b2f6,0,110231926589098351804293174455681788984678095258631881563984268486591441074567,9999999,92426604
74999001,0x4d8657461ea0cb5b1b82eaf6623002a2836859729851e4c194c9ff0705f8885c,473,CTFExchange,0x54577caef0f69c40a2cfac9b1b30c3cdfdda700a49d2b58eac3368341166047c,0x32526c1de010a670eed9a5fbddacccb551c17830,72213402545998769711123636766651921655153165755936317649722665600548281920234,0,10000000,5600000
74999001,0x16352de4b7b1074942bc88c916b4250d0e92df43b9ba049454a2f9f8ac046851,503,CTFExchange,0xd93e2e7379121a481919cd3b0093884348ca7560397f46dd694c93a88c124a8f,0x90b6a428d636ee98b22973f3c74b250993391d6b,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,99000000,100000000
74999001,0x1dd7a43aac92bcbb97153a499c760f216a0ecf3970d26ed3fe8b1be3d8a53bbf,517,CTFExchange,0xe0b2825a9237eb2daf9515b38aed4e1d92e1e07868c37ab2758dce35e50705f3,0x5086b3d3f90903edf4c100f7f3575a00fe309d2e,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,29099961,29393900
74999001,0x253b36145137cd3c4343cbd85207362135a17cbab13eed2841aef1036410012f,531,CTFExchange,0xdb565568ace550f14224c0e21be6d46c2bb03b73f6517ce82301a22d948761b9,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0,60652137523181125168482146963718096562535021607381944009168391719481583056075,6100000,10000000
74999002,0xed03f3b6cb8aa69a587e0a5644fede927383c50dd596699cbe6a9cecb76d7fd3,389,CTFExchange,0x9203e7b3002d27ae8d707651110976dd2c6f6ee012713935fd1d3ae21777ed57,0x45e69a8dfb564b7cae9337c55aa230418c45b9c6,0,60652137523181125168482146963718096562535021607381944009168391719481583056075,61999999,101129031
74999002,0x4a479a9bda30c0c0decf8497e1e1f2f97a6e10e47b2fc8950c85ebf6c89770d0,403,CTFExchange,0x0262d7a3f5c54cfbe2ca98d8983c79097aa0db08460e8ed35eb150b7c86c5051,0x35babd5d42a0d28341fe70e1714253ed370f9cdf,0,72213402545998769711123636766651921655153165755936317649722665600548281920234,25200000,40000000
74999002,0x7460b7e7c98813147778b0e758f049d08458c210db0b3ef312a37882d22b5f4b,417,CTFExchange,0x83c8b0ea0e8c9320b75839327c309dff7c3aa3911f00ba4f2570d204ce399590,0xb563eb0184543459596fd1011d013b7451600115,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,14800000,40000000
74999002,0x2491dc38435ebbee7d25f40d9abe17e18f7d1a3f7d898662b8b6d840127daf2d,433,CTFExchange,0xb762edf439bca75a3e0e7fe8925399028b17365221db5d6da925d1c495dec356,0xb563eb0184543459596fd1011d013b7451600115,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,7770000,21000000
74999003,0x4c695151a6fa53dd102985c605c281e5651816917dbbaadbf0e8a39ef95545d3,587,CTFExchange,0x0186262e51c2ebe1807080b521abbd9b7c2b8a978972edcade8731baeaa43201,0xe2dcb252afe70a4382e7abe0c0f2325e4bd8a193,0,46779277213599126230120558346857483305790254031083044485517146560119899542406,2000000,100000000
74999004,0x03c3aeb4133d0e9956e4a7f7ce4dd34c3eb14ef9ad21ecf3f10221b157b22cac,328,CTFExchange,0xf9cd90c7218c19eaae8e0de511a70fe4cb1fa16c29b93adab55d4d8eaf7e3b0b,0x2c752b17c61a34da5c2ee876939da7101318fd50,0,28904563994230344358126139632761289592940428766951866808651602602082941677787,999999,2564101
74999004,0xa61500fa4b8ae713bb8f29e878217b8b09a03c43da24f5a0155306202b485e84,342,CTFExchange,0x75d10ae5ad6357229aba607f47082e46b4ecdc9888cc4ae1ccf9e208a74e2a84,0x5930fb98e417e755779781c64b5fd9f081b0f3fd,0,55594117272889745791959588088505782804797731169570751034019661231003579445948,25000000,50000000
74999004,0xf85d1c300a4526a3b8c1533505e112924eec83b2c3d291a86bd4fd892fd87786,356,CTFExchange,0x9b3b61cf8fa6e5c14c5512201c78b4e8bae4e6bc7b8d83b532ded3d562360738,0x27199895565947e33c4ab29ed368769ca4b328dd,0,4712779042536426544858585386467058196753736280535354684359434126127619999816,39690000,49000000
74999005,0x4b8e2021b0b04609aee4fd7440d0b2cb8d37006b44cbb53e33ddf10d68aabfe2,503,CTFExchange,0x7e8a00129b0f66f83a5a952635fc3cf47e3e3b3d67065a5fa04334079315a2fe,0x90b6a428d636ee98b22973f3c74b250993391d6b,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,99000000,100000000
74999006,0x1e9d4bbae81b484f1213238b0997c23050aca6181f588f6b4fd2c55e929f5a6a,380,CTFExchange,0xd041619396de1ae520c53af7a74a6a2c9fe69724af0bafe830599d45a11146cd,0x1bcf7ab719b0d8b5fda587e6893c160eb78e0e7d,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,4999995,5050500
74999006,0x77afd82be1968d565a349b0847a27a3f2f6d5657988d66b0890c8d0e5d6f9c0e,403,CTFExchange,0x3652c00c6f80a46e5f84f31a6838cb4a89036a0f4837f2dd018400aedc8085b9,0x32526c1de010a670eed9a5fbddacccb551c17830,0,72213402545998769711123636766651921655153165755936317649722665600548281920234,10600000,16562500
74999006,0xa813bc053a6aef20bb21e2a50d7d22f9fd744a43483df92cdd328d9fbd50e6ad,457,CTFExchange,0xffa03a7e64dc7ef26906a6e3a9043958c9a37027755bdce4cc0f8dcbe82f531c,0xc631d9d610b9939f0b915b1916864e9b806876f6,0,72213402545998769711123636766651921655153165755936317649722665600548281920234,3475200,5430000
74999007,0xf492d188357a762e4792717b07cd2001e181170a96e7a56b5809165e41ab0d4a,666,CTFExchange,0xe2e3d593ebb3656e0a2e481a25977a686d616e07d484e59b002fc209eb7128ac,0xb563eb0184543459596fd1011d013b7451600115,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,14400000,40000000
74999007,0x668d18ab4899c82335c1099e5efa5ac29384a9ace03d6882fff22709ef72d21b,722,CTFExchange,0x23ae218935dc388d9a008e44d2b24bdca8cb8572e050be6c0e5583c8e135195f,0x7485d661b858b117a66e1b4fcbecfaea87ac1393,0,72213402545998769711123636766651921655153165755936317649722665600548281920234,139520000,218000000
74999007,0x0220f908eed0fecba95248d42d2dc2fc5ba79a6312aae33a7f96f450f91bca9a,736,CTFExchange,0x9f5757f024c2a8f64464f6f04a300e2a87517622d81e3dfb73a590c6bbec75e8,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,19800000,20000000
74999007,0x4304232569dab428dfcead3af4d01ed2f663f7e7a434f5b891f84263ae8fa65f,754,CTFExchange,0x4f52322e9997c57fb4b2baea0446d15e24a6bd7a10ee7f178e91de15f6090491,0x0540f430df85c770e0a4fb79d8499d71ebc298eb,112778711498905740111836694859668469878085679408896707523036560909647257536854,0,2000000,920000
74999007,0x40133eaf6f5d7a860c9e6961ac23fa57829caed554f5a3b6d66550f1e7f72a56,768,CTFExchange,0x3c1d36b33e0d7b80c4dbf558f078aba7e8465052fa909e46ba0427c0a9da9c0e,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,1980000,2000000
74999007,0x4b49c88d9ed0cf9b77e9659dbcf016cd2f2f13a3edcc8c73a2ce54ba0d10e4b2,782,CTFExchange,0x0e357002bc2901ed663589e592aa272ae14af2795451e32525ea351341e90d72,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,5940000,6000000
74999008,0x4be951308e72d7457d3a339bf7b6c9f83be4057baf16fcbdffa3256ef0e420a1,557,CTFExchange,0x69389db5dfa54bb679019194ceab35cdfc1ce5e4e26555b759d6ec55fb98d951,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,46685345893884415773039836192245313503885999822522989522201052381949274399151,0,75100000,52570000
74999008,0xf972f6b4cb188a80661ba06d7fe27a9a22cdc43103f7b5094c9a5541a8a77631,571,CTFExchange,0xea677765af253acae5e92c67b56165ef4c6b15d419c51a94c48f1def60b14ce3,0xc631d9d610b9939f0b915b1916864e9b806876f6,0,73818329683676406597262402030740465055390239315746623573657468414401015880216,7470000,24900000
74999008,0x9825d55ea612358b91e7f693b8ac87de474a3ea3899ccd318d13d139d83b1993,585,CTFExchange,0x1f90f55051798c01955c6451c28228fc5c9556f1c6dc3bed34ba56adeb2266e2,0x90b6a428d636ee98b22973f3c74b250993391d6b,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,99000000,100000000
74999008,0xe640e048479d2cd980ef3457c6694f6dbcdb37327e9903bb46194e2f60de5aff,598,CTFExchange,0x851627c3f758d484a3e4c257213de4fe3d13b828c031e34e3722cdac5bd1feac,0x0540f430df85c770e0a4fb79d8499d71ebc298eb,112778711498905740111836694859668469878085679408896707523036560909647257536854,0,11000000,5060000
74999008,0x1336180c0291ef039c4324b83555eeafd2b20c15b80e0b20c30a09fe7536250b,607,CTFExchange,0xfadadf955020bf958fd54e9a9179989e4b57e80d5ebf47704715bbb8e29791cc,0x0540f430df85c770e0a4fb79d8499d71ebc298eb,112778711498905740111836694859668469878085679408896707523036560909647257536854,0,3000000,1380000
74999009,0xb9a9a2a9a176e06756271b06a12e7a4a1ba51b2ec4fe9ac6705fad903c9f0b65,430,CTFExchange,0xd99b5f309c82d215902192e621e45403a463ab5c834e7e02578117c295b5d4a8,0x5930fb98e417e755779781c64b5fd9f081b0f3fd,0,2967945572724001127832189436817934374045126682902483282296119624842246740689,20999999,51219511
74999009,0x526edbcc7bb2bb0e4b47c8c412bdf76b69fb7fd2f95d4a9d676f6022675583e6,444,CTFExchange,0xffdb09ba4af6c1368e173a9140705b4300df003d7be3d46ed55de53e5037efeb,0x2a1158d063ab068142b607508093d86972f9db4b,0,60652137523181125168482146963718096562535021607381944009168391719481583056075,19999998,28571426
74999010,0xf5d5b7c9892a9b56d175c80bac3934f06cb6f52db1f386c322693a30720bc947,393,CTFExchange,0xe83821eeadb111636785608945c9bf468c3051faf347e855c958edfde50d53f6,0x4d60112d79a1e1dd0fed4937f37f28d374a54127,0,60652137523181125168482146963718096562535021607381944009168391719481583056075,999999,1428570
74999010,0xed395e35fdca6d50c20df2290685f623ed72506a5d6ffb5ff28375982a6206b6,407,CTFExchange,0xfed18e67b6a142879ca3298268b99f841fb1c8f2fe7f09c106b13d598f17ac1d,0x4c66e891ae4bb54cd83b0849cd7e8bfee97ac7b4,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,4950000,5000000
74999011,0x8c02bbf00575ba96f47405fbade38f7d1507e76f6df3fc6cae43ff6065d60f2d,450,CTFExchange,0x18cd5f27c5a7b2cf86391aa28d6c92e9be8459b3cb5af41a0dbaae6b92c5cc58,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,277200000,280000000
74999011,0x3295888b85f04f4f6a863fa9abf4ad9376a3b3db95b39f82840a56dc3ebae922,464,CTFExchange,0x4ac4e2593428abcbf7fa08f8a9eb0f5e871eb7fa5b4efe656d5b5080b195125e,0x90b6a428d636ee98b22973f3c74b250993391d6b,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,99000000,100000000
74999011,0x7c1424f914cb68f2449ab379abd0f0e3afae9a4e6a6530e0759a87b09e49aa57,486,CTFExchange,0xaa7e138b53cc78f7ac30fa9ddcb2c88d4f92f81628e5ad054977f481949345ff,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,421740000,426000000
74999012,0x7902138dd435b403e74b5f47cddc0325ccc51633d7a2638af0719deccd798cc0,558,CTFExchange,0xa904ba5e1aa2973e88e12dda80fcd41953e7c023a516d1c8da7427d220ab3cc3,0xcbcaef9beb5accfa1e4a0d78a98347e1f6765c0c,0,112483173598866317229836824249132056560800975513976935451520078215788900945353,2500000,5000000
74999012,0xe374512d52834b3f5345d3ffa484027149d2acb0afec0f887a0a50804afa0747,572,CTFExchange,0x8191800311af5cc0e81c420a42cf4f6e8a6800671a2a926deb5fb325daa8ca22,0x1876d1e369777b2340dee32ba1d4363e62dd783f,0,19313632579619311110327775357290731950442488134700707142382225318901746295057,999999,1298700
74999012,0x93c5863f2b606b7a7140cfbdaca1685aee0bab49ac362af9ae46939fc5c6ae9d,586,CTFExchange,0x5b3fb3da68dd601741568f670dbf35c689056fdac906fb74472aeaa3c31fe467,0x72406aaa0a5272c167c842e285568169097242f7,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,4950000,5000000
74999012,0xbb4cebad675e28a6e1ec429b3a78e844fdf9c4be9009cfc7af58821e372f0575,603,CTFExchange,0xd08da94b22b7e63f30d9d1d75cd412206bb488233097812a94c69df5fdec1525,0x6e4cc0238aaa1214606354e2d612ddbace5abdbd,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,2500000,10000000
74999013,0x3f520688c1805b63486d69ae8a2c5c5f2d56deaeacd06fb05cda95c1656694a6,449,CTFExchange,0xa9c157919ed3e382b8736440bf8b81c677e90ea96b78ea3d99ca01111075c139,0x35babd5d42a0d28341fe70e1714253ed370f9cdf,0,72213402545998769711123636766651921655153165755936317649722665600548281920234,7600000,10000000
74999013,0x8db676066ca094cddbf88161901936e2ab15e6fcfbd5e413180769fd6bdded0f,479,CTFExchange,0x04d95e14a8249dfe58d93304826d7825fb44dd0dabff00baa201ba3f56e5939d,0x35babd5d42a0d28341fe70e1714253ed370f9cdf,0,72213402545998769711123636766651921655153165755936317649722665600548281920234,83600000,110000000
74999013,0x8264f190b144da6b2dd6a0ee6911b7ba5b7bbf2d8a1f9628ead56b49899c6018,550,CTFExchange,0x42fc8eb550db5e7856c2449c6ce437092fd6b22b1019f37483f8b37719111861,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,90090000,91000000
74999013,0xf9a4ae55df8c650e4c3144ddf6abc4ade3356ca23b8aedb5c6a4178e2b9b6ffb,564,CTFExchange,0xcea1bc1c9326233eda7c43ac3d8199352fe4dd142bb1beb455ec5511a230e7b6,0x6e4cc0238aaa1214606354e2d612ddbace5abdbd,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,2400000,10000000
74999013,0x9959b5dcb52a0d971a30de190d1c48ab922abf9114eddd45f093df510d666c04,580,CTFExchange,0x4a7615670475c45586a140f937461720f6d58c465068ec524062f8444ee180fd,0x94abd5bcef7f97be55f2617f3a178526d75be1ac,0,401591962369534179142887494159568304927787835554534185362876474485793100802,1499994,1666660
74999013,0x21297a562b1546ab77db11d9fbc4dcbd4b3fb2eaec412830c4bbf0b6478244bf,594,CTFExchange,0xa501014d2ae5f018be92d4d7fe2c5e281ca2f8ca6a3369f348e680d213efea47,0x1ff49fdcb6685c94059b65620f43a683be0ce7a5,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,2400000,10000000
74999013,0x54b27098c3e314ddf5f834d37dd59f1da373bbac212d9e4f4dce8b310720b792,603,CTFExchange,0xefa4c71a327e74ff568299e3b39cc264796429b0283e8dcdb67fad5a18894a2e,0xe904be8872ecee61e1f0e5d41632b7e44b418070,101047384638948889500274126169139867032724036159322634390400440566762028472215,0,9990000,3096900
74999013,0xe2f1f77cc617cc9ed82faaeb1ee6c09fc26329fb5bb7ca16e9884003f9f968d5,617,CTFExchange,0x9c65284dff98c8768cedad1ed201a36dcd3f53e2686ea902fbdf1caad4283de3,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,308880000,312000000
74999014,0x45d51cd51efb983cd886bbe5c7f4e0f9d07bd9da9856d9aeb393a9a95fcda387,373,CTFExchange,0xdf2be07572fc40cd84f13a5cb16637a5c94af143eea2988cd74380dedcc321cb,0x6e4cc0238aaa1214606354e2d612ddbace5abdbd,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,6000000,25000000
74999014,0x7c478f1d2d2e8310e7d35d7b24e692904dfbe75350b08f368544229982fd8a8e,389,CTFExchange,0xe409e5ca5e4baeca11e3e0fa28e2d6a1067d8e2555582b5b9740c6190d69c199,0x90b6a428d636ee98b22973f3c74b250993391d6b,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,99000000,100000000
74999014,0x77e4fc6cd4eb1ac53e5e7e8e695753247c105756a4845b4e85d9d811dcac6fb9,403,CTFExchange,0xb99d2f95a3aba37d22d33f599bcfaecf1c9f5344bd096fe5b439f0cf6f31013c,0xee1a05e16a0b9bc362f573477e648396f33181b1,0,72213402545998769711123636766651921655153165755936317649722665600548281920234,999999,1282050
74999014,0xf2840dda2aa28f5216ef79c203f0ba6fceca56dda903270aa6bfb946e97fff26,412,CTFExchange,0xe8cff11769a8d3ee0556777cd53f119e2e937693696d920555811a6f5e57e71e,0x9f04802473835cabafb6816364de6f30a83083fb,60652137523181125168482146963718096562535021607381944009168391719481583056075,0,10000000,7000000
74999014,0x5fc5c4a6976297d072d460678f95995751a1ed2d4bc7de27fb6f1fbabe332023,426,CTFExchange,0x8f6ab0c16ca34d0ec5ba0cbfbbc62e79608f186a101a0d20ac1aa1d8462c320a,0x7694e0af0d79cb4cf15319b51468c62b53c92b66,0,112778711498905740111836694859668469878085679408896707523036560909647257536854,92000000,200000000
74999014,0xad8e6d6c423076a54828ffb0115852861970d3a0d90a2dd88e2677ae4d3204a2,443,CTFExchange,0x086831ac67b8cefc9756df876962afd66289cbdda6dc1e4bad51bfe509bc60cf,0x45e69a8dfb564b7cae9337c55aa230418c45b9c6,60652137523181125168482146963718096562535021607381944009168391719481583056075,0,101000000,68680000
74999014,0x75298ab3107f9e3347378c64871e9ae6cb7745dd5900ff4d8882732d7cf6aa5d,452,CTFExchange,0x9c15939be57be90589e6ad45c5340b5970f429d6bee758f11f3f69d3ebb055f0,0xf2fd22084c260a01adeefb1e23921333b00a4ec0,72213402545998769711123636766651921655153165755936317649722665600548281920234,0,20000000,14000000
74999015,0x28b10c0e4fab7b429616f75c10afdf44c70927aea09df7eb6fb78fe66b266a1b,394,CTFExchange,0xd359e044ca58b15bd2f9a29a3ae97084c579b48ca711ed9a5cfd9840caaf2cb8,0xf39bc4e5dd4c12f11717f099818997686b01498b,0,86651051340048717188016545368005905974650771288612142430184256026061526806964,450000,5000000
74999015,0xc667db1361e56603ffc2dd54acaa5336d0d44728993fcc7c6085b3bae386213c,408,CTFExchange,0xf51aca10b68778558b73f7f95b30eb0ceed64f3571e46e708d15a6ac85bd2875,0x0540f430df85c770e0a4fb79d8499d71ebc298eb,0,112778711498905740111836694859668469878085679408896707523036560909647257536854,41860000,91000000
74999015,0x7bd359d920bcaf80961cb3ae012ea1c938d64cb4b73fb07d9db7dfa168a83b38,417,CTFExchange,0x8588aeb82ba791d2713dbbd5c1bb343e5ffbf4792e20e5a1fa98130702c5374c,0xbc2472a96accbe143b6f95e31929331e86cf3502,46779277213599126230120558346857483305790254031083044485517146560119899542406,0,87490000,874900
74999015,0x0b8f4717618a09d95c0d21608dd6e987eb0ba3b8e760881874d93f5f6610137d,440,CTFExchange,0xaf3a9333d8691b1af000c22c3627d10baa2b3cb258804ed42ccd6751b4c1045f,0xe7e172584937b668b8b5cc8a8c8ff535a1ccee3d,0,73818329683676406597262402030740465055390239315746623573657468414401015880216,10200000,30000000
74999015,0x16ec153b4ee6e525a7e12243f80bb999dc7092da7e15371755cfba8d185281f6,469,CTFExchange,0x05622b789ce927d8fe2710ed676f4f2ad024419bb9372d4be5f08240d86608f0,0xf2fd22084c260a01adeefb1e23921333b00a4ec0,72213402545998769711123636766651921655153165755936317649722665600548281920234,0,3000000,1770000
74999015,0x64a9275daf8d9fdbc0edf357b7d9df9c4fae08213c890632da4265a045e033c6,498,CTFExchange,0x4a7b27497b7cf1897e25923145419922fd56cf9cf5e4e6ca8d7a62b3eb1a2a92,0x7485d661b858b117a66e1b4fcbecfaea87ac1393,73818329683676406597262402030740465055390239315746623573657468414401015880216,0,20000000,6000000
74999016,0x89ac3e924ec28c165d45e527b42a9282c4d776b1b77257a7666e76a958c95b3f,374,CTFExchange,0x431730bd701a9d7f625557ae3202cd3c77478eecd6baaf9cdc5b6b915e80a0e6,0x3078db4a9737866b4d6529f655025b3a20f80389,112778711498905740111836694859668469878085679408896707523036560909647257536854,0,12720000,5851200
74999017,0x2bb11e0b2667aecaca0903248363901a6376799763bc49181702a68722817cc8,284,CTFExchange,0x3395dac5cfa9b166c7f4747749a4194bca7eea38271af09b262727f2f9c52ca2,0x2a356fcde80763285560904fae622e96ad9477f9,0,75449655701560669202837448373330071688346161982503230800862074157049829470610,11599980,11670000
74999018,0xd31e1d79917fc7ac0667c8e958aae7793a1df7991ff506a19abda3351d124af0,422,CTFExchange,0x13937bf6518f10285be616c585d727c1371a1f6822071ca1d3bbaf8c55b85bca,0x90b6a428d636ee98b22973f3c74b250993391d6b,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,99000000,100000000
74999019,0x27e7ca411d6af82b13ecba9781e898bf5d26907d29ae1520ca0247aab234e838,513,CTFExchange,0x2cc355472ba5ea0b6bfb9e126e8aab1e6f97a65b75cd882fbd387f3d5f97f911,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0,60652137523181125168482146963718096562535021607381944009168391719481583056075,3990000,5700000
74999019,0x8e4603504604886250f850e8332449fd44e2fee66980e22fd2bf2c310f39a9c5,522,CTFExchange,0x471a4299adbb57e0aae33f9618e908999f6347e90b3499f34f5b40e3421e12b2,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,28904563994230344358126139632761289592940428766951866808651602602082941677787,0,100000,30000
74999019,0x1278fbc68bf604e3f2db19a9ca79979e51174ac6b3920256277d455aec3cd282,540,CTFExchange,0x3f10915aa1ca5bfb469bf904411f67ab33238fb404953e0b8170644490c597b1,0x045972da8d7c333deef5fbba3c826a1e141f203c,0,61774987604388719443084351205787276410769349012079337713278057645124284836160,498800000,6338446962
74999020,0xd2a058cc1408afcafb807b65155b3e901bfe221a9d1bdd1956a0b6a071c3a10c,701,CTFExchange,0x6df28908dddc21581d90f94074a7eed871950d97cd34d1134ddd9391a72daff6,0x0540f430df85c770e0a4fb79d8499d71ebc298eb,112778711498905740111836694859668469878085679408896707523036560909647257536854,0,5000000,2300000
74999020,0xaa428df2f1b8bb0266521956e19a266f46af61bb90a0da1b736aced9267e073d,710,CTFExchange,0xf52ef3aed505d4bc0d7f6cdbdce0437ca9931efbfd1cde2f62d99217fe62e609,0x0540f430df85c770e0a4fb79d8499d71ebc298eb,112778711498905740111836694859668469878085679408896707523036560909647257536854,0,13000000,5980000
74999021,0x9309aafcf97748254e524595f8836d4b19824fce2dfbe14a5aa5ca4c55d28fc4,259,CTFExchange,0x449917499843e3803d18678b5be7b177fbd697ab9642701f2878079a8d640435,0x0540f430df85c770e0a4fb79d8499d71ebc298eb,112778711498905740111836694859668469878085679408896707523036560909647257536854,0,12000000,5520000
74999021,0xc3ce9d8e5a3fe4d0cfadf953b1d387db5196b73e51fb2c9146d9c9a520f3e0ba,273,CTFExchange,0x7a8097e9a48bebba017b9cfc15a38b5ea4baf6e06bf4144a3545af73d1415464,0x8f13b569addc9579f2c6d8f1b6770357c80d6e98,0,89360317996809432244128669429418024804274959892269320901363259707143930161483,3360000,6000000
74999021,0x95c11c94ea6d2b3408b01e20a23108acf9d9e2ba7a9f72c098e2d247b1708af2,308,CTFExchange,0x3c6f4014d1225906bd20a8cfd574b5c9c4c87030de631d07d87c0945596d66ed,0x90b6a428d636ee98b22973f3c74b250993391d6b,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,99000000,100000000
74999022,0x227e8d0be0058a6c6ccd78dee4221c409df2aabfd2e29d285f23c74e008d3dab,289,CTFExchange,0xd02f489c4a7a7141c7e8f6664916d8c7b9950b0c48ca4ecb054fafd521cb7e56,0x8f13b569addc9579f2c6d8f1b6770357c80d6e98,0,89360317996809432244128669429418024804274959892269320901363259707143930161483,5040000,9000000
74999022,0x289dc21e84c4a4b495aa62e6ca0b6be409c562ebc0bdd7ef8f45fa8d7852026e,303,CTFExchange,0x878075afe0107b55b874d2cc23d86f62e7e731f05013758eb76e9ec59b284203,0x3078db4a9737866b4d6529f655025b3a20f80389,0,112778711498905740111836694859668469878085679408896707523036560909647257536854,5640000,12000000
74999022,0xe6dd5feac5c8e7303ddebe768d643c24a856677af8186416f683bf0d6a54baf9,312,CTFExchange,0xb56efa671ae778cc4083ab34301c6bdebeff18b56cca8a16c891a4041473ee98,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,72213402545998769711123636766651921655153165755936317649722665600548281920234,0,200000,130000
74999023,0x9d0284d1a571d1f9795e34845f6de40cf556996002094338f83c59f2e42ab305,367,CTFExchange,0x5522caaacac495239c806229ba76e2ffe8801ea503de89a7335e57066377ecaa,0x44a1a239d2b4f48431cf79684df6c02567ebdaa2,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,999999,1010100
74999023,0x4b5de615ea01524d1bb0c4c409cc6f0e4bb2a92352f71fcd067b213e3092e781,381,CTFExchange,0x0f5da8294c853871c97a95b8da4cbd381eaf032ea0164bcb642e191e723f7b5f,0x45e69a8dfb564b7cae9337c55aa230418c45b9c6,0,28904563994230344358126139632761289592940428766951866808651602602082941677787,6400000,20000000
74999023,0xd79bcc7dec5bd4839de2fa5e9a965171d5cdb2c53ed310d908ff9c8fdcea490d,395,CTFExchange,0x8188368798c66fcb40cbe473f39e0c5726e05215528eb9118b66c9645b6aa96d,0x9f04802473835cabafb6816364de6f30a83083fb,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,12300000,30000000
74999023,0x59d0f9a61db3c6b2e895bf270b5cb75a43f197edde798a13a3b7f3f378c352aa,404,CTFExchange,0xbc02e10da1962ff39be8c04b9cbd50d7db4bcffadaf694c50e66f3f1bd3f1eb9,0xf2fd22084c260a01adeefb1e23921333b00a4ec0,72213402545998769711123636766651921655153165755936317649722665600548281920234,0,30000000,17700000
74999024,0xdec24557655cbec4c5f82f7eb8fdfaf9062ba2ce4ea104b06b6a84bffba1f0d1,925,CTFExchange,0x012f230067bcf9ba312c57e69d9e180161340cb6d6dc42a2f66acf4488a6c03f,0x9f04802473835cabafb6816364de6f30a83083fb,60652137523181125168482146963718096562535021607381944009168391719481583056075,0,500000000,348400000
