block_number,tx_hash,log_index,operator,from,to,id,value
74990128,0xecbfbfd1858b60c7313e065643681223c9e90830f1e47f11a91b4c6e2fbe6e8c,1002,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,37416338214899796689612302256239014151772985623515342279333377663934599689230,40000000
74990128,0xa6702307507d72bda67553fa4aeff59ac615b8a00559cfbe39fb0d0be70ae7a0,1014,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xe438a4b26fbaeeb7686f2b6792f9c9ba201b5bab,33538269346367082531811581882164613624398355502873703000600625463114260324470,377290000
74990128,0xa6702307507d72bda67553fa4aeff59ac615b8a00559cfbe39fb0d0be70ae7a0,1016,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x8749194e5105c97c3d134e974e103b44eea44ea4,69971608369823879925312121985925443181621746284768809347300855640187943298522,377290000
74990128,0x2986f7c9cf6c98e66bd4f04aeef1249adbc33b3b78186bffdedc9cdb6793df14,1028,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xbff11fafd73cc217dd19fe8c450230add3503f4f,50619295182456506124322033182425838504826767660410556467844113691500208394153,24000000
74990128,0x2986f7c9cf6c98e66bd4f04aeef1249adbc33b3b78186bffdedc9cdb6793df14,1030,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xdf238af74be6dace9b93d2d4b728be21d9e6b0f1,41570907139597412721297528873197516607514778151104775594062627257549364311735,24000000
74990128,0x2758c844af4663d986df826c1ae2e545d55620ae7cf7f927736707ced2bcc985,1042,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xebf79787ab928c803cbef6fa8e0abe42b9e1da78,52380387352394199079987119065441062208606872844472492095893554486388413066858,4010000000
74990128,0x2758c844af4663d986df826c1ae2e545d55620ae7cf7f927736707ced2bcc985,1044,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x9f230af9ec25497012b268113006ea345a21bfe3,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,19064563760625521154651506908533262498337773829534251054187490374105269451714,7500000000
74990128,0x2758c844af4663d986df826c1ae2e545d55620ae7cf7f927736707ced2bcc985,1047,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x8c6836b69ad1c108f6581ad2e7b6763317504bd0,19064563760625521154651506908533262498337773829534251054187490374105269451714,11510000000
74990128,0x9bab6e22caa3d97e0c52df981e68d2def04cc32704dfc54dd1cdcfe53d20cbc2,1065,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xdff19853a026a877f1346e9c1efab3acf58ade19,15100994643402632830309548111879912145503408749762775575665161384487380542150,10000000
74990128,0x9bab6e22caa3d97e0c52df981e68d2def04cc32704dfc54dd1cdcfe53d20cbc2,1067,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x2d6b6214cffdee7117402f9805e642218668130c,114825492245874434750671636510685868019058989296457709850205512508409129696132,10000000
74990128,0x45b98915cbdc30086465f1bc1695b047492cfa90e27624e92ea6013cd379f44f,1079,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x8c6836b69ad1c108f6581ad2e7b6763317504bd0,19064563760625521154651506908533262498337773829534251054187490374105269451714,10000000
74990128,0x45b98915cbdc30086465f1bc1695b047492cfa90e27624e92ea6013cd379f44f,1081,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0540f430df85c770e0a4fb79d8499d71ebc298eb,52380387352394199079987119065441062208606872844472492095893554486388413066858,10000000
74990128,0x5924e2212d29894d8d7a3877e106acdaeee3ebfbea23940c2a4eeca0fd4af0d1,1093,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x8c6836b69ad1c108f6581ad2e7b6763317504bd0,19064563760625521154651506908533262498337773829534251054187490374105269451714,67690700
74990128,0x5924e2212d29894d8d7a3877e106acdaeee3ebfbea23940c2a4eeca0fd4af0d1,1095,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xbb53d8cfe8cd9a4596ab110a36f04c3f0056b2e1,52380387352394199079987119065441062208606872844472492095893554486388413066858,67690700
74990128,0xf1ed78f2af181803acedaad81f8effb69338056a12057a28cd508314833b37fb,1113,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x6f4737bef1cfb8bfe724a64311b6ec9a27e7338e,51488352560312598310831373966928016259740055077844992338776268060818515023121,20000000
74990128,0xf1ed78f2af181803acedaad81f8effb69338056a12057a28cd508314833b37fb,1115,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xebf79787ab928c803cbef6fa8e0abe42b9e1da78,21936765934011237661853924023719061391361147454314472983410081760148477131432,20000000
74990128,0x9966f4a28f49e5f506daa1f31e5ece585f85bd4c7f6a3995aeb371a07d7e5696,1127,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x8c6836b69ad1c108f6581ad2e7b6763317504bd0,19064563760625521154651506908533262498337773829534251054187490374105269451714,67690700
74990128,0x9966f4a28f49e5f506daa1f31e5ece585f85bd4c7f6a3995aeb371a07d7e5696,1129,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xbb53d8cfe8cd9a4596ab110a36f04c3f0056b2e1,52380387352394199079987119065441062208606872844472492095893554486388413066858,67690700
74990128,0xdcd14e45b5cf8d7125ee8cc8c01bdf984f90671f02df4c84f8de0235a4dc17f4,1141,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xa6016fb4b68f8f4721895864495d8fd96990d54e,64884752137293845215501582090125501955901509923189139676564085768886191651113,17300000
74990128,0xdcd14e45b5cf8d7125ee8cc8c01bdf984f90671f02df4c84f8de0235a4dc17f4,1143,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xec75e574c20eaa6f15e05c4c8939d188a6952e8f,19313632579619311110327775357290731950442488134700707142382225318901746295057,17300000
74990128,0x08106503d3ad15889b623e85695c5c264f2b581b37e530b927ec183bea33e810,1155,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,84670528109329172569114829405713322882465624838187181439062390980167571005544,100000000
74990128,0x08106503d3ad15889b623e85695c5c264f2b581b37e530b927ec183bea33e810,1163,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,84670528109329172569114829405713322882465624838187181439062390980167571005544,160000000
74990128,0x08106503d3ad15889b623e85695c5c264f2b581b37e530b927ec183bea33e810,1165,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x46993766421015bf9483046d36db8be552cd7822,60860731439985135411597505989130983490108617442917387720555743241240019569045,260000000
74990129,0x133247f03ef8c4b48f545572127f94bf9e51faa904e15172ec103f24bba0aa18,609,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xa6016fb4b68f8f4721895864495d8fd96990d54e,64884752137293845215501582090125501955901509923189139676564085768886191651113,28310000
74990129,0x133247f03ef8c4b48f545572127f94bf9e51faa904e15172ec103f24bba0aa18,611,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x9362e217eb7902504f512dce4a44d20b7e240625,19313632579619311110327775357290731950442488134700707142382225318901746295057,28310000
74990129,0x0ea752e1117aafd851602f4574586bbcf0cc3ad0ac21bb52bcab0457b0d8948b,623,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x8c6836b69ad1c108f6581ad2e7b6763317504bd0,19064563760625521154651506908533262498337773829534251054187490374105269451714,67690700
74990129,0x0ea752e1117aafd851602f4574586bbcf0cc3ad0ac21bb52bcab0457b0d8948b,625,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xbb53d8cfe8cd9a4596ab110a36f04c3f0056b2e1,52380387352394199079987119065441062208606872844472492095893554486388413066858,67690700
74990129,0xdd8ac5deabed2ab776be221658d9c69b64430a9d880df722f82bc6f8f07939b4,652,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x6f4737bef1cfb8bfe724a64311b6ec9a27e7338e,51488352560312598310831373966928016259740055077844992338776268060818515023121,20000000
74990129,0xdd8ac5deabed2ab776be221658d9c69b64430a9d880df722f82bc6f8f07939b4,654,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xebf79787ab928c803cbef6fa8e0abe42b9e1da78,21936765934011237661853924023719061391361147454314472983410081760148477131432,20000000
74990130,0x60939ef5db733e3f5d38974174f7938c3317c0dbf42f233e72b9c10777dd0a0a,457,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xb563eb0184543459596fd1011d013b7451600115,90427474574934341616713633061252432507092917770494584171178908201475821283851,40000000
74990130,0x60939ef5db733e3f5d38974174f7938c3317c0dbf42f233e72b9c10777dd0a0a,459,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xc631d9d610b9939f0b915b1916864e9b806876f6,37416338214899796689612302256239014151772985623515342279333377663934599689230,40000000
74990131,0x0cd55076adbea83cee20ecb520091a51cc67de11c53da7d1c3e00249620b5579,497,0x63c652270a37e53a170303b6b264a2aa835743a5,0x63c652270a37e53a170303b6b264a2aa835743a5,0x0000000000000000000000000000000000000000,47987178215719985319676139333763204768803880142462538449540063342852711969421,177000000
74990131,0x23a8d40956b64c57482c232be78dce6cf65cb7b1b1ea2740ff23b5490de97661,501,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xc8b2b62e9ac155c153c0fdeaf35672be58fb7c84,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,105530177965922417128309391803673838102468551967135507667572583004268224750136,21000000
74990131,0x23a8d40956b64c57482c232be78dce6cf65cb7b1b1ea2740ff23b5490de97661,504,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xac9393c0e09dc0bae9fe6e475f29a26566f59d9a,105530177965922417128309391803673838102468551967135507667572583004268224750136,21000000
74990131,0xddf33cd1ef9cd5f13f376db38c6b3ec15cd34db0fd8f4c075a005a1961689cdc,510,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xf99f8da6766f845470ae1813323b2567367adf5d,0xc5d563a36ae78145c45a50134d48a1215220f80a,91654279459782700285030880702186010885362170180157997195869175981321159591151,307290000
74990131,0xddf33cd1ef9cd5f13f376db38c6b3ec15cd34db0fd8f4c075a005a1961689cdc,511,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc0ffa24eb2bfaeaafe11b5c1143281f7c590136b,0xc5d563a36ae78145c45a50134d48a1215220f80a,97933607699985149274021900377397416175605196663149372937380275158258659161873,307290000
74990132,0xd627d18b3884a29f99a6abb78a40a770dfd0a16c2c16459df01c97386c350e11,378,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x6f4737bef1cfb8bfe724a64311b6ec9a27e7338e,51488352560312598310831373966928016259740055077844992338776268060818515023121,20000000
74990132,0xd627d18b3884a29f99a6abb78a40a770dfd0a16c2c16459df01c97386c350e11,380,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xebf79787ab928c803cbef6fa8e0abe42b9e1da78,21936765934011237661853924023719061391361147454314472983410081760148477131432,20000000
74990133,0x2b0427cc08cd413abe8f3d59dbffdc97050ca47abd763419e94516aaaf786179,603,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xb13d096b2e90411d0e5f42891d2e73ef4cea2e90,32917651922244644555839149812696417552165962897008847511686138309214500020234,3703702
74990133,0x2b0427cc08cd413abe8f3d59dbffdc97050ca47abd763419e94516aaaf786179,605,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x6df47fac3a203dd60bc7744cdfe94e3ce478113d,7276392266797294383742187690287795725799478901896521970051275393420540651149,3703702
74990133,0xa203c4eee8846a4bad7e1ac02698958c3c1e059bc3d4afdcd968afd04d222526,617,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4ffe49ba2a4cae123536a8af4fda48faeb609f71,3607076690463233428070442371960395740533756607032194079557998902169768099496,3033000000
74990133,0xa203c4eee8846a4bad7e1ac02698958c3c1e059bc3d4afdcd968afd04d222526,619,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x6e8f80ca0cddb8d3f207dc5147ac0e6062ae162c,112142365632620874099902108159314452646845633130713757971661405438437448052012,3033000000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,438,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,83384836637945010037686501561388655102203149103409930139370377164339566845522,1931440000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,439,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,66881709592119458304587685432659587441603253896905162153207902953990467570073,1092500000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,442,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,29317674514942815595592147714629057157117309010050928708290926387823268273494,1894640000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,443,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,68663953075999478772642945510321614728478844655171762998677073544231832669212,1833000000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,446,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,70832471201590315354441133170848511738234615668406812230992486319782287539967,1664000000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,447,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,108953665791551953194926009438959199535422469014443436635096918379278143398624,1992800000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,450,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,89524973355921254955212060986765070096813258926451271224958534938760688993284,1342440000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,451,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,4721380261406278358159607121824649723314774705109402460145163565798366040636,208430000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,454,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,89495542754061148307833624123446252607406782667434337986953803982408125599872,1259540000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,455,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,46710148950599771637532067492941701927447573701924452374444776713475223364392,1583130000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,458,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,102047190955441197385598854990679370471119485612386420411730923316139287146699,1143570000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,459,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,43782433769551082767715564440187042976392966776275444482891722666935764890707,1426000000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,462,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,39174770696732720864376045837251414489196918189569746394511902009695583178615,905000000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,463,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,109791185046334029604617261813000884128544488964405643892287176042296611312240,130000000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,466,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,5495703783975585931589934557233364844546486404798108130977000217088488079033,903000000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,467,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,58100591011366373706773724303338935758870304523078402993865504184504898784476,514760000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,470,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,87037128097415610104548961417694640762325714796220635975758149544988007838294,650070000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,471,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,91933514675768975135404154926492508049178062321380954429099902889990767766606,906000000
74990134,0x1659c82d72743d39d6d3b3f5ff9f94d1bab9e453b28a506d1c246f3e4ec992fd,474,0x9f04802473835cabafb6816364de6f30a83083fb,0x9f04802473835cabafb6816364de6f30a83083fb,0x0000000000000000000000000000000000000000,63269373416133591967037600393596362397439197982884313350471792944315864046946,629000000
74990134,0xad17b401e10ac7e993551b67adcbd8d6001f8e38e18167e601583d0b54b31880,483,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x0000000000000000000000000000000000000000,67867651598848027117706099477416942270880715384434263640517805930453867912186,53932500
74990135,0xa65c184ed14fad5bcb85e6bd014abf3def94e0b5730b2f42b1f1f07f091617be,513,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x6f4737bef1cfb8bfe724a64311b6ec9a27e7338e,51488352560312598310831373966928016259740055077844992338776268060818515023121,20000000
74990135,0xa65c184ed14fad5bcb85e6bd014abf3def94e0b5730b2f42b1f1f07f091617be,515,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xebf79787ab928c803cbef6fa8e0abe42b9e1da78,21936765934011237661853924023719061391361147454314472983410081760148477131432,20000000
74990135,0x1d2a65470fa92e3815eecff9d3f564a34796842788058fb42bc6246374c7a62b,519,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xf0b0ef1d6320c6be896b4c9c54dd74407e7f8cab,0xc5d563a36ae78145c45a50134d48a1215220f80a,90244205516087962287408235078870821434449941456585435529879302055349521295735,10000000
74990135,0x1d2a65470fa92e3815eecff9d3f564a34796842788058fb42bc6246374c7a62b,520,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x679c71689b9d7ade08ea5768a4390d94d5ddf8dd,0xc5d563a36ae78145c45a50134d48a1215220f80a,16121441783762855425001794109619895126497134877283131104679212242294279182229,10000000
74990136,0x4726adfba15d3973bde8873598a6e460f6a7ddb5beab2410efb870224fc5db61,478,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xcf9555cef256c96a91dd4cd6c3a159c033867865,106397496127133174990767030654833779795237412125399451380917462746611567433559,47780000
74990136,0x4726adfba15d3973bde8873598a6e460f6a7ddb5beab2410efb870224fc5db61,480,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x919a39bd635ebe7c1df894ee2a8c4a79016e1dd7,98825523416463080626476617378806131753601744289014522881112322189400216918787,47780000
74990137,0x004b0cab268d485d33932aaaee1d858f050ddfdd999d5e249b3b71a7175e7aaa,926,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc88cce8977eb74326b937c854bd4b30b379668af,0xc5d563a36ae78145c45a50134d48a1215220f80a,47337866143642870964608208580300916839717116714294468734808285495607186882826,112170000
74990137,0x004b0cab268d485d33932aaaee1d858f050ddfdd999d5e249b3b71a7175e7aaa,929,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xa98ffc80f337836b5cec20c0f16964681f7b6a3f,47337866143642870964608208580300916839717116714294468734808285495607186882826,10000000
74990137,0x004b0cab268d485d33932aaaee1d858f050ddfdd999d5e249b3b71a7175e7aaa,933,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x296aadc94a6af7bc4e9f11cf5edf7ff0a7dffb2f,47337866143642870964608208580300916839717116714294468734808285495607186882826,5000000
74990137,0x004b0cab268d485d33932aaaee1d858f050ddfdd999d5e249b3b71a7175e7aaa,935,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xfa19df8edbd8d9eff6fb4b23a8fd760de130fb67,0xc5d563a36ae78145c45a50134d48a1215220f80a,53080427834809019643826932297048655802548158407487133488022511124685894550220,97170000
74990138,0xe1513fcf751b02166b6bd81f029a0224838a98234a24b99dfae7d3c6858eca44,517,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x6f4737bef1cfb8bfe724a64311b6ec9a27e7338e,51488352560312598310831373966928016259740055077844992338776268060818515023121,20000000
74990138,0xe1513fcf751b02166b6bd81f029a0224838a98234a24b99dfae7d3c6858eca44,519,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xebf79787ab928c803cbef6fa8e0abe42b9e1da78,21936765934011237661853924023719061391361147454314472983410081760148477131432,20000000
74990138,0xff832ccc7182706eb7c0bf83b440b4f7b6a764622ac79c012f4317aac3f6db03,523,0xcb6befda8da6ce006102865c9b55ac42030d604e,0xcb6befda8da6ce006102865c9b55ac42030d604e,0x0000000000000000000000000000000000000000,13051806134857118291543084434336972387937760169142914939252786198506664411075,35000000
74990138,0x68a1046affc4d13c5da619edd8f7bcb157f42fee406e70c63bf4c8d6ed9f4492,542,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x6f4737bef1cfb8bfe724a64311b6ec9a27e7338e,51488352560312598310831373966928016259740055077844992338776268060818515023121,20000000
74990138,0x68a1046affc4d13c5da619edd8f7bcb157f42fee406e70c63bf4c8d6ed9f4492,544,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xebf79787ab928c803cbef6fa8e0abe42b9e1da78,21936765934011237661853924023719061391361147454314472983410081760148477131432,20000000
74990142,0x60a59baf16a439741b62fa47fc87595ce774b67b7c7992ef06fb9b5710824f07,441,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x6f4737bef1cfb8bfe724a64311b6ec9a27e7338e,51488352560312598310831373966928016259740055077844992338776268060818515023121,20000000
74990142,0x60a59baf16a439741b62fa47fc87595ce774b67b7c7992ef06fb9b5710824f07,443,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xebf79787ab928c803cbef6fa8e0abe42b9e1da78,21936765934011237661853924023719061391361147454314472983410081760148477131432,20000000
74990142,0x55a357943a4975df71dce5d4e92b64648d1bac326332b39bd4fdd6ea4ed83adf,455,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,69971608369823879925312121985925443181621746284768809347300855640187943298522,50000000
74990142,0x55a357943a4975df71dce5d4e92b64648d1bac326332b39bd4fdd6ea4ed83adf,457,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xd6e04ba6faa9f47014f00cfc415c84c7e9cb8412,33538269346367082531811581882164613624398355502873703000600625463114260324470,50000000
74990142,0x12c25a72c0f8b76faf8b262100b66faf276697b9904b944684f89a9a44ba799d,467,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xc8b2b62e9ac155c153c0fdeaf35672be58fb7c84,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,7657695835847791018689717113321675701059451635592929427241663379334511279097,8500000
